INFO 2025-12-15 16:59:50,432 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51621
INFO 2025-12-15 17:00:08,633 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51621
INFO 2025-12-15 17:03:07,987 basehttp "GET /finance/extraction/start/22/ HTTP/1.1" 302 0
INFO 2025-12-15 17:03:08,004 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
WARNING 2025-12-15 17:03:08,037 log Not Found: /favicon.ico
INFO 2025-12-15 17:03:08,039 basehttp - Broken pipe from ('127.0.0.1', 49156)
INFO 2025-12-15 17:03:13,134 basehttp "GET /finance/extraction/compare/22/ HTTP/1.1" 200 8794
INFO 2025-12-15 17:03:13,220 basehttp - Broken pipe from ('127.0.0.1', 64832)
INFO 2025-12-15 17:03:13,230 basehttp - Broken pipe from ('127.0.0.1', 64833)
INFO 2025-12-15 17:44:40,669 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 17:52:13,607 basehttp - Broken pipe from ('127.0.0.1', 65271)
INFO 2025-12-15 17:52:22,322 basehttp "GET /finance/extraction/start/28/ HTTP/1.1" 302 0
INFO 2025-12-15 17:52:22,337 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 18:02:14,208 basehttp "GET /dashboard HTTP/1.1" 301 0
INFO 2025-12-15 18:02:14,220 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-12-15 18:02:14,245 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 15716
INFO 2025-12-16 08:36:43,096 basehttp "GET /finance/submissions/?type=inward HTTP/1.1" 200 65148
INFO 2025-12-16 10:03:37,372 basehttp "GET /finance/extraction/start/28/ HTTP/1.1" 302 0
INFO 2025-12-16 10:03:37,398 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-16 10:03:52,663 basehttp "GET /finance/extraction/compare/29/ HTTP/1.1" 200 8775
INFO 2025-12-16 10:03:52,707 basehttp - Broken pipe from ('127.0.0.1', 53342)
INFO 2025-12-16 10:03:52,719 basehttp - Broken pipe from ('127.0.0.1', 53354)
INFO 2025-12-16 10:58:57,084 autoreload D:\Desktop\vENDORPORTAL\finance\services\ollama_service.py changed, reloading.
INFO 2025-12-16 10:58:58,640 autoreload Watching for file changes with StatReloader
INFO 2025-12-16 11:00:30,351 autoreload D:\Desktop\vENDORPORTAL\finance\services\ollama_service.py changed, reloading.
INFO 2025-12-16 11:00:30,988 autoreload Watching for file changes with StatReloader
INFO 2025-12-16 11:02:59,046 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 13215
